
match_id,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed
25,1,32.1,Afghanistan,Bangladesh,Fazalhaq Farooqi,Gulbadin Naib,Hasan Mahmud,0,,,,,,,
25,1,32.2,Afghanistan,Bangladesh,Fazalhaq Farooqi,Gulbadin Naib,Hasan Mahmud,0,,,,,,,
25,1,32.3,Afghanistan,Bangladesh,Fazalhaq Farooqi,Gulbadin Naib,Hasan Mahmud,4,,,,,,,
25,1,32.4,Afghanistan,Bangladesh,Fazalhaq Farooqi,Gulbadin Naib,Hasan Mahmud,1,,,,,,,
25,1,32.5,Afghanistan,Bangladesh,Gulbadin Naib,Fazalhaq Farooqi,Hasan Mahmud,4,,,,,,,
25,1,32.6,Afghanistan,Bangladesh,Gulbadin Naib,Fazalhaq Farooqi,Hasan Mahmud,0,,,,,,,
25,1,33.1,Afghanistan,Bangladesh,Fazalhaq Farooqi,Gulbadin Naib,Mahmudullah,0,,,,,,,
25,1,33.2,Afghanistan,Bangladesh,Fazalhaq Farooqi,Gulbadin Naib,Mahmudullah,0,,,,,,stumped,Fazalhaq Farooqi
25,2,0.1,Bangladesh,Afghanistan,Tanzid Hasan,Liton Das,Mujeeb Ur Rahman,0,,,,,,,
25,2,0.2,Bangladesh,Afghanistan,Tanzid Hasan,Liton Das,Mujeeb Ur Rahman,0,1,,,,,,
25,2,0.3,Bangladesh,Afghanistan,Tanzid Hasan,Liton Das,Mujeeb Ur Rahman,4,,,,,,,
25,2,0.4,Bangladesh,Afghanistan,Tanzid Hasan,Liton Das,Mujeeb Ur Rahman,0,,,,,,,
25,2,0.5,Bangladesh,Afghanistan,Tanzid Hasan,Liton Das,Mujeeb Ur Rahman,0,,,,,,,
25,2,0.6,Bangladesh,Afghanistan,Tanzid Hasan,Liton Das,Mujeeb Ur Rahman,0,,,,,,,
25,2,0.7,Bangladesh,Afghanistan,Tanzid Hasan,Liton Das,Mujeeb Ur Rahman,0,,,,,,,
25,2,1.1,Bangladesh,Afghanistan,Liton Das,Tanzid Hasan,Gulbadin Naib,0,,,,,,,
25,2,1.2,Bangladesh,Afghanistan,Liton Das,Tanzid Hasan,Gulbadin Naib,0,,,,,,,
25,2,1.3,Bangladesh,Afghanistan,Liton Das,Tanzid Hasan,Gulbadin Naib,4,,,,,,,
25,2,1.4,Bangladesh,Afghanistan,Liton Das,Tanzid Hasan,Gulbadin Naib,0,,,,,,,
25,2,1.5,Bangladesh,Afghanistan,Liton Das,Tanzid Hasan,Gulbadin Naib,0,,,,,,caught,Liton Das
25,2,1.6,Bangladesh,Afghanistan,Mehedi Hasan Miraz,Tanzid Hasan,Gulbadin Naib,4,,,,,,,
25,2,2.1,Bangladesh,Afghanistan,Tanzid Hasan,Mehedi Hasan Miraz,Mujeeb Ur Rahman,0,,,,,,,
25,2,2.2,Bangladesh,Afghanistan,Tanzid Hasan,Mehedi Hasan Miraz,Mujeeb Ur Rahman,0,,,,,,,
25,2,2.3,Bangladesh,Afghanistan,Tanzid Hasan,Mehedi Hasan Miraz,Mujeeb Ur Rahman,0,,,,,,,
25,2,2.4,Bangladesh,Afghanistan,Tanzid Hasan,Mehedi Hasan Miraz,Mujeeb Ur Rahman,2,,,,,,,
25,2,2.5,Bangladesh,Afghanistan,Tanzid Hasan,Mehedi Hasan Miraz,Mujeeb Ur Rahman,0,,,,,,,
25,2,2.6,Bangladesh,Afghanistan,Tanzid Hasan,Mehedi Hasan Miraz,Mujeeb Ur Rahman,0,,,,,,,
25,2,3.1,Bangladesh,Afghanistan,Mehedi Hasan Miraz,Tanzid Hasan,Gulbadin Naib,0,,,,,,,
25,2,3.2,Bangladesh,Afghanistan,Mehedi Hasan Miraz,Tanzid Hasan,Gulbadin Naib,0,,,,,,,
25,2,3.3,Bangladesh,Afghanistan,Mehedi Hasan Miraz,Tanzid Hasan,Gulbadin Naib,2,,,,,,,
25,2,3.4,Bangladesh,Afghanistan,Mehedi Hasan Miraz,Tanzid Hasan,Gulbadin Naib,0,,,,,,,
25,2,3.5,Bangladesh,Afghanistan,Mehedi Hasan Miraz,Tanzid Hasan,Gulbadin Naib,4,,,,,,,
25,2,3.6,Bangladesh,Afghanistan,Mehedi Hasan Miraz,Tanzid Hasan,Gulbadin Naib,0,,,,,,,
25,2,4.1,Bangladesh,Afghanistan,Tanzid Hasan,Mehedi Hasan Miraz,Mujeeb Ur Rahman,0,,,,,,,
25,2,4.2,Bangladesh,Afghanistan,Tanzid Hasan,Mehedi Hasan Miraz,Mujeeb Ur Rahman,1,,,,,,,
25,2,4.3,Bangladesh,Afghanistan,Mehedi Hasan Miraz,Tanzid Hasan,Mujeeb Ur Rahman,0,,,,,,,
25,2,4.4,Bangladesh,Afghanistan,Mehedi Hasan Miraz,Tanzid Hasan,Mujeeb Ur Rahman,0,,,,,,,
25,2,4.5,Bangladesh,Afghanistan,Mehedi Hasan Miraz,Tanzid Hasan,Mujeeb Ur Rahman,1,,,,,,,
25,2,4.6,Bangladesh,Afghanistan,Tanzid Hasan,Mehedi Hasan Miraz,Mujeeb Ur Rahman,0,,,,,,,
25,2,5.1,Bangladesh,Afghanistan,Mehedi Hasan Miraz,Tanzid Hasan,Gulbadin Naib,0,,,,,,,
25,2,5.2,Bangladesh,Afghanistan,Mehedi Hasan Miraz,Tanzid Hasan,Gulbadin Naib,0,,,,,,caught,Mehedi Hasan Miraz
25,2,5.3,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Gulbadin Naib,4,,,,,,,
25,2,5.4,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Gulbadin Naib,2,,,,,,,
25,2,5.5,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Gulbadin Naib,0,,,,,,,
25,2,5.6,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Gulbadin Naib,0,,,,,,,
25,2,6.1,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Mujeeb Ur Rahman,0,,,,,,,
25,2,6.2,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Mujeeb Ur Rahman,0,,,,,,,
25,2,6.3,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Mujeeb Ur Rahman,4,,,,,,,
25,2,6.4,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Mujeeb Ur Rahman,4,,,,,,,
25,2,6.5,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Mujeeb Ur Rahman,1,,,,,,,
25,2,6.6,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Mujeeb Ur Rahman,0,,,,,,,
25,2,7.1,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Gulbadin Naib,1,,,,,,,
25,2,7.2,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Gulbadin Naib,0,,,,,,,
25,2,7.3,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Gulbadin Naib,1,,,,,,,
25,2,7.4,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Gulbadin Naib,1,,,,,,,
25,2,7.5,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Gulbadin Naib,0,1,,,,,,
25,2,7.6,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Gulbadin Naib,1,,,,,,,
25,2,7.7,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Gulbadin Naib,0,,,,,,,
25,2,8.1,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Naveen-ul-Haq,1,,,,,,,
25,2,8.2,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Naveen-ul-Haq,0,,,,,,,
25,2,8.3,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Naveen-ul-Haq,0,,,,,,,
25,2,8.4,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Naveen-ul-Haq,0,,,,,,,
25,2,8.5,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Naveen-ul-Haq,6,,,,,,,
25,2,8.6,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Naveen-ul-Haq,1,,,,,,,
25,2,9.1,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Gulbadin Naib,0,,,,,,,
25,2,9.2,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Gulbadin Naib,0,,,,,,,
25,2,9.3,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Gulbadin Naib,1,,,,,,,
25,2,9.4,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Gulbadin Naib,0,,,,,,,
25,2,9.5,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Gulbadin Naib,4,,,,,,,
25,2,9.6,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Gulbadin Naib,0,,,,,,,
25,2,10.1,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Naveen-ul-Haq,1,,,,,,,
25,2,10.2,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Naveen-ul-Haq,0,,,,,,,
25,2,10.3,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Naveen-ul-Haq,1,,,,,,,
25,2,10.4,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Naveen-ul-Haq,4,,,,,,,
25,2,10.5,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Naveen-ul-Haq,1,,,,,,,
25,2,10.6,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Naveen-ul-Haq,1,,,,,,,
25,2,11.1,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Fazalhaq Farooqi,4,,,,,,,
25,2,11.2,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Fazalhaq Farooqi,0,,,,,,,
25,2,11.3,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Fazalhaq Farooqi,1,,,,,,,
25,2,11.4,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Fazalhaq Farooqi,0,,,,,,,
25,2,11.5,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Fazalhaq Farooqi,0,,,,,,,
25,2,11.6,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Fazalhaq Farooqi,0,,,,,,,
25,2,12.1,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Naveen-ul-Haq,0,,,,,,,
25,2,12.2,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Naveen-ul-Haq,1,,,,,,,
25,2,12.3,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Naveen-ul-Haq,0,,,,,,,
25,2,12.4,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Naveen-ul-Haq,1,,,,,,,
25,2,12.5,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Naveen-ul-Haq,1,,,,,,,
25,2,12.6,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Naveen-ul-Haq,0,,,,,,,
25,2,13.1,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Fazalhaq Farooqi,0,,,,,,,
25,2,13.2,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Fazalhaq Farooqi,1,,,,,,,
25,2,13.3,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Fazalhaq Farooqi,1,,,,,,,
25,2,13.4,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Fazalhaq Farooqi,1,,,,,,,
25,2,13.5,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Fazalhaq Farooqi,0,,,,,,,
25,2,13.6,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Fazalhaq Farooqi,0,,,,,,,
25,2,14.1,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Naveen-ul-Haq,1,,,,,,,
25,2,14.2,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Naveen-ul-Haq,1,,,,,,,
25,2,14.3,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Naveen-ul-Haq,1,,,,,,,
25,2,14.4,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Naveen-ul-Haq,1,,,,,,,
25,2,14.5,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Naveen-ul-Haq,6,,,,,,,
25,2,14.6,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Naveen-ul-Haq,2,,,,,,,
25,2,15.1,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Fazalhaq Farooqi,1,,,,,,,
25,2,15.2,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Fazalhaq Farooqi,1,,,,,,,
25,2,15.3,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Fazalhaq Farooqi,4,,,,,,,
25,2,15.4,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Fazalhaq Farooqi,0,,,,,,,
25,2,15.5,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Fazalhaq Farooqi,0,,,,,,,
25,2,15.6,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Fazalhaq Farooqi,2,,,,,,,
25,2,16.1,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Azmatullah Omarzai,4,,,,,,,
25,2,16.2,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Azmatullah Omarzai,1,,,,,,,
25,2,16.3,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Azmatullah Omarzai,1,,,,,,,
25,2,16.4,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Azmatullah Omarzai,0,,,,,,,
25,2,16.5,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Azmatullah Omarzai,2,,,,,,,
25,2,16.6,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Azmatullah Omarzai,0,,,,,,,
25,2,17.1,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Fazalhaq Farooqi,2,,,,,,,
25,2,17.2,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Fazalhaq Farooqi,0,,,,,,,
25,2,17.3,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Fazalhaq Farooqi,4,,,,,,,
25,2,17.4,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Fazalhaq Farooqi,0,,,,,,,
25,2,17.5,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Fazalhaq Farooqi,1,,,,,,,
25,2,17.6,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Fazalhaq Farooqi,0,,,,,,,
25,2,18.1,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Azmatullah Omarzai,1,,,,,,,
25,2,18.2,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Azmatullah Omarzai,1,,,,,,,
25,2,18.3,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Azmatullah Omarzai,0,,,,,,,
25,2,18.4,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Azmatullah Omarzai,0,,,,,,,
25,2,18.5,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Azmatullah Omarzai,0,,,,,,,
25,2,18.6,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Azmatullah Omarzai,1,,,,,,,
25,2,19.1,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Najibullah Zadran,1,,,,,,,
25,2,19.2,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Najibullah Zadran,1,,,,,,,
25,2,19.3,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Najibullah Zadran,2,,,,,,,
25,2,19.4,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Najibullah Zadran,1,,,,,,,
25,2,19.5,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Najibullah Zadran,0,,,,,,,
25,2,19.6,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Najibullah Zadran,0,,,,,,,
25,2,20.1,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Azmatullah Omarzai,0,,,,,,,
25,2,20.2,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Azmatullah Omarzai,0,,,,,,,
25,2,20.3,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Azmatullah Omarzai,0,,,,,,,
25,2,20.4,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Azmatullah Omarzai,1,,,,,,,
25,2,20.5,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Azmatullah Omarzai,1,,,,,,,
25,2,20.6,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Azmatullah Omarzai,4,,,,,,,
25,2,21.1,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Najibullah Zadran,2,,,,,,,
25,2,21.2,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Najibullah Zadran,1,,,,,,,
25,2,21.3,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Najibullah Zadran,0,,,,,,,
25,2,21.4,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Najibullah Zadran,1,,,,,,,
25,2,21.5,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Najibullah Zadran,1,,,,,,,
25,2,21.6,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Najibullah Zadran,0,,,,,,,
25,2,22.1,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Mujeeb Ur Rahman,1,,,,,,,
25,2,22.2,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Mujeeb Ur Rahman,1,,,,,,,
25,2,22.3,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Mujeeb Ur Rahman,0,,,,,,,
25,2,22.4,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Mujeeb Ur Rahman,0,,,,,,,
25,2,22.5,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Mujeeb Ur Rahman,4,,,,,,,
25,2,22.6,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Mujeeb Ur Rahman,0,,,,,,,
25,2,23.1,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Najibullah Zadran,1,,,,,,,
25,2,23.2,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Najibullah Zadran,1,,,,,,,
25,2,23.3,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Najibullah Zadran,1,,,,,,,
25,2,23.4,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Najibullah Zadran,4,,,,,,,
25,2,23.5,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Najibullah Zadran,4,,,,,,,
25,2,23.6,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Najibullah Zadran,0,,,,,,,
25,2,24.1,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Mujeeb Ur Rahman,1,,,,,,,
25,2,24.2,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Mujeeb Ur Rahman,1,,,,,,,
25,2,24.3,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Mujeeb Ur Rahman,0,,,,,,,
25,2,24.4,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Mujeeb Ur Rahman,1,,,,,,,
25,2,24.5,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Mujeeb Ur Rahman,0,1,,,,,,
25,2,24.6,Bangladesh,Afghanistan,Nazmul Hossain Shanto,Tanzid Hasan,Mujeeb Ur Rahman,1,,,,,,,
25,2,24.7,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Mujeeb Ur Rahman,1,,,,,,,
25,2,25.1,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Naveen-ul-Haq,2,,,,,,,
25,2,25.2,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Naveen-ul-Haq,0,,,,,,,
25,2,25.3,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Naveen-ul-Haq,0,,,,,,,
25,2,25.4,Bangladesh,Afghanistan,Tanzid Hasan,Nazmul Hossain Shanto,Naveen-ul-Haq,6,,,,,,,
26,1,0.1,Sri Lanka,New Zealand,M Theekshana,MDKJ Perera,MS Chapman,0,,,,,,,
26,1,0.2,Sri Lanka,New Zealand,M Theekshana,MDKJ Perera,MS Chapman,0,,,,,,,
26,1,0.3,Sri Lanka,New Zealand,M Theekshana,MDKJ Perera,MS Chapman,0,,,,,,,
26,1,0.4,Sri Lanka,New Zealand,M Theekshana,MDKJ Perera,MS Chapman,0,,,,,,,
26,1,0.5,Sri Lanka,New Zealand,M Theekshana,MDKJ Perera,MS Chapman,0,,,,,,,
26,1,0.6,Sri Lanka,New Zealand,M Theekshana,MDKJ Perera,MS Chapman,0,,,,,,,
26,1,1.1,Sri Lanka,New Zealand,MDKJ Perera,M Theekshana,LH Ferguson,2,,,,,,,
26,1,1.2,Sri Lanka,New Zealand,MDKJ Perera,M Theekshana,LH Ferguson,0,,,,,,,
26,1,1.3,Sri Lanka,New Zealand,MDKJ Perera,M Theekshana,LH Ferguson,0,,,,,,,
26,1,1.4,Sri Lanka,New Zealand,MDKJ Perera,M Theekshana,LH Ferguson,0,,,,,,,
26,1,1.5,Sri Lanka,New Zealand,MDKJ Perera,M Theekshana,LH Ferguson,0,,,,,,,
26,1,1.6,Sri Lanka,New Zealand,MDKJ Perera,M Theekshana,LH Ferguson,4,,,,,,,
26,1,2.1,Sri Lanka,New Zealand,M Theekshana,MDKJ Perera,MS Chapman,0,,,,,,,
26,1,2.2,Sri Lanka,New Zealand,M Theekshana,MDKJ Perera,MS Chapman,0,,,,,,,
26,1,2.3,Sri Lanka,New Zealand,M Theekshana,MDKJ Perera,MS Chapman,0,,,4,,,,
26,1,2.4,Sri Lanka,New Zealand,M Theekshana,MDKJ Perera,MS Chapman,0,,,,,,,
26,1,2.5,Sri Lanka,New Zealand,M Theekshana,MDKJ Perera,MS Chapman,1,,,,,,,
26,1,2.6,Sri Lanka,New Zealand,MDKJ Perera,M Theekshana,MS Chapman,0,,,,,,,
26,1,3.1,Sri Lanka,New Zealand,M Theekshana,MDKJ Perera,LH Ferguson,4,,,,,,,
26,1,3.2,Sri Lanka,New Zealand,M Theekshana,MDKJ Perera,LH Ferguson,3,,,,,,,
26,1,3.3,Sri Lanka,New Zealand,MDKJ Perera,M Theekshana,LH Ferguson,1,,,,,,,
26,1,3.4,Sri Lanka,New Zealand,M Theekshana,MDKJ Perera,LH Ferguson,1,,,,,,,
26,1,3.5,Sri Lanka,New Zealand,MDKJ Perera,M Theekshana,LH Ferguson,0,,,,,,,
26,1,3.6,Sri Lanka,New Zealand,MDKJ Perera,M Theekshana,LH Ferguson,0,,,,,,,
26,1,4.1,Sri Lanka,New Zealand,M Theekshana,MDKJ Perera,MS Chapman,0,,,,,,,
26,1,4.2,Sri Lanka,New Zealand,M Theekshana,MDKJ Perera,MS Chapman,0,,,,,,,
26,1,4.3,Sri Lanka,New Zealand,M Theekshana,MDKJ Perera,MS Chapman,0,,,,,,caught,M Theekshana
26,1,4.4,Sri Lanka,New Zealand,BKG Mendis,MDKJ Perera,MS Chapman,0,,,,,,,
26,1,4.5,Sri Lanka,New Zealand,BKG Mendis,MDKJ Perera,MS Chapman,0,,1,,,,,
26,1,4.6,Sri Lanka,New Zealand,BKG Mendis,MDKJ Perera,MS Chapman,4,,1,,,,,
26,1,4.7,Sri Lanka,New Zealand,BKG Mendis,MDKJ Perera,MS Chapman,2,,,,,,,
26,1,4.8,Sri Lanka,New Zealand,BKG Mendis,MDKJ Perera,MS Chapman,0,,,,,,,
26,1,5.1,Sri Lanka,New Zealand,MDKJ Perera,BKG Mendis,LH Ferguson,0,,,,,,,
26,1,5.2,Sri Lanka,New Zealand,MDKJ Perera,BKG Mendis,LH Ferguson,0,1,,,,,,
26,1,5.3,Sri Lanka,New Zealand,MDKJ Perera,BKG Mendis,LH Ferguson,0,,,,,,,
26,1,5.4,Sri Lanka,New Zealand,MDKJ Perera,BKG Mendis,LH Ferguson,4,,,,,,,
26,1,5.5,Sri Lanka,New Zealand,MDKJ Perera,BKG Mendis,LH Ferguson,0,,,,,,,
26,1,5.6,Sri Lanka,New Zealand,MDKJ Perera,BKG Mendis,LH Ferguson,1,,,,,,,
26,1,5.7,Sri Lanka,New Zealand,BKG Mendis,MDKJ Perera,LH Ferguson,4,,,,,,,
26,1,6.1,Sri Lanka,New Zealand,MDKJ Perera,BKG Mendis,MS Chapman,0,,,,,,,
26,1,6.2,Sri Lanka,New Zealand,MDKJ Perera,BKG Mendis,MS Chapman,0,,,,,,,
26,1,6.3,Sri Lanka,New Zealand,MDKJ Perera,BKG Mendis,MS Chapman,0,,,,,,caught,MDKJ Perera
26,1,6.4,Sri Lanka,New Zealand,S Samarawickrama,BKG Mendis,MS Chapman,0,,,,,,,
26,1,6.5,Sri Lanka,New Zealand,S Samarawickrama,BKG Mendis,MS Chapman,4,,,,,,,
26,1,6.6,Sri Lanka,New Zealand,S Samarawickrama,BKG Mendis,MS Chapman,0,,,,,,,
26,1,7.1,Sri Lanka,New Zealand,BKG Mendis,S Samarawickrama,DJ Mitchell,1,,,,,,,
26,1,7.2,Sri Lanka,New Zealand,S Samarawickrama,BKG Mendis,DJ Mitchell,1,,,,,,,
26,1,7.3,Sri Lanka,New Zealand,BKG Mendis,S Samarawickrama,DJ Mitchell,0,,,,,,,
26,1,7.4,Sri Lanka,New Zealand,BKG Mendis,S Samarawickrama,DJ Mitchell,0,,,,,,,
26,1,7.5,Sri Lanka,New Zealand,BKG Mendis,S Samarawickrama,DJ Mitchell,0,,,,,,,
26,1,7.6,Sri Lanka,New Zealand,BKG Mendis,S Samarawickrama,DJ Mitchell,0,,,,,,,
26,1,8.1,Sri Lanka,New Zealand,S Samarawickrama,BKG Mendis,MS Chapman,1,,,,,,,
26,1,8.2,Sri Lanka,New Zealand,BKG Mendis,S Samarawickrama,MS Chapman,0,,,,,,,
